ano_mes,cod_material,des_material,des_familia,cod_tipo_material,unidade_medida,des_categoria_demanda,vlr_consumo_realizado,qtd_realizada,qtd_prevista
2025-07-01,COD_A1CC0B35,DES_0216390C,DES_9657CF6E,ROH,KG,Erratic,3871.8,20.4,12.3
2025-06-01,COD_A1CC0B35,DES_0216390C,DES_9657CF6E,ROH,KG,Erratic,4275.6,22.5,11.1
2025-05-01,COD_A1CC0B35,DES_0216390C,DES_9657CF6E,ROH,KG,Erratic,1142.9,6,11.8
2025-04-01,COD_A1CC0B35,DES_0216390C,DES_9657CF6E,ROH,KG,Erratic,1401.4,7.4,11.9
2025-03-01,COD_A1CC0B35,DES_0216390C,DES_9657CF6E,ROH,KG,Erratic,1712.1,9,12.9
2025-02-01,COD_A1CC0B35,DES_0216390C,DES_9657CF6E,ROH,KG,Erratic,5662.1,29.8,11.6
2025-01-01,COD_A1CC0B35,DES_0216390C,DES_9657CF6E,ROH,KG,Erratic,378,2,11
2024-12-01,COD_A1CC0B35,DES_0216390C,DES_9657CF6E,ROH,KG,Erratic,1284.1,6.9,10.7
2024-11-01,COD_A1CC0B35,DES_0216390C,DES_9657CF6E,ROH,KG,Erratic,1462.5,7.7,11.6
2024-10-01,COD_A1CC0B35,DES_0216390C,DES_9657CF6E,ROH,KG,Erratic,4021.3,21.2,12.6
2025-09-01,COD_8E040EFE,DES_ABC7D267,DES_82AD34A6,ROH,KG,Erratic,2877.5,10.8,19.2
2025-08-01,COD_8E040EFE,DES_ABC7D267,DES_82AD34A6,ROH,KG,Erratic,8054,30.1,19
2025-07-01,COD_8E040EFE,DES_ABC7D267,DES_82AD34A6,ROH,KG,Erratic,4439.2,16.6,18.7
2025-06-01,COD_8E040EFE,DES_ABC7D267,DES_82AD34A6,ROH,KG,Erratic,2930.2,11,20.2
2025-05-01,COD_8E040EFE,DES_ABC7D267,DES_82AD34A6,ROH,KG,Erratic,3858.3,14.4,21.7
2025-04-01,COD_8E040EFE,DES_ABC7D267,DES_82AD34A6,ROH,KG,Erratic,2845.5,10.6,21.6
2025-03-01,COD_8E040EFE,DES_ABC7D267,DES_82AD34A6,ROH,KG,Erratic,2545.6,9.5,21.9
2025-02-01,COD_8E040EFE,DES_ABC7D267,DES_82AD34A6,ROH,KG,Erratic,3984.9,14.9,20.4
2025-01-01,COD_8E040EFE,DES_ABC7D267,DES_82AD34A6,ROH,KG,Erratic,4638.7,17.4,19.6
2024-12-01,COD_8E040EFE,DES_ABC7D267,DES_82AD34A6,ROH,KG,Erratic,2490.8,9.3,17.6
2024-11-01,COD_8E040EFE,DES_ABC7D267,DES_82AD34A6,ROH,KG,Erratic,6344.1,23.7,22.6
2024-10-01,COD_8E040EFE,DES_ABC7D267,DES_82AD34A6,ROH,KG,Erratic,6035.1,22.6,24.7
2025-09-01,COD_7B7BEBCB,DES_88F1A7CB,DES_82AD34A6,ROH,KG,Erratic,432253.8,897.8,441.1
2025-08-01,COD_7B7BEBCB,DES_88F1A7CB,DES_82AD34A6,ROH,KG,Erratic,225250.3,467.8,409.5
2025-07-01,COD_7B7BEBCB,DES_88F1A7CB,DES_82AD34A6,ROH,KG,Erratic,26831,55.9,461.3
2025-06-01,COD_7B7BEBCB,DES_88F1A7CB,DES_82AD34A6,ROH,KG,Erratic,167385.1,347.4,403.3
2025-05-01,COD_7B7BEBCB,DES_88F1A7CB,DES_82AD34A6,ROH,KG,Erratic,151363.6,314.4,437.7
2025-04-01,COD_7B7BEBCB,DES_88F1A7CB,DES_82AD34A6,ROH,KG,Erratic,268888.4,558.3,477.9
2025-03-01,COD_7B7BEBCB,DES_88F1A7CB,DES_82AD34A6,ROH,KG,Erratic,143316.6,297.5,416.5
2025-02-01,COD_7B7BEBCB,DES_88F1A7CB,DES_82AD34A6,ROH,KG,Erratic,354094,735.2,406.7
2025-01-01,COD_7B7BEBCB,DES_88F1A7CB,DES_82AD34A6,ROH,KG,Erratic,28343,58.9,346.7
2024-12-01,COD_7B7BEBCB,DES_88F1A7CB,DES_82AD34A6,ROH,KG,Erratic,185826.6,386,367.4
2024-11-01,COD_7B7BEBCB,DES_88F1A7CB,DES_82AD34A6,ROH,KG,Erratic,327323.6,679.9,398.3
2024-10-01,COD_7B7BEBCB,DES_88F1A7CB,DES_82AD34A6,ROH,KG,Erratic,221137.5,459.4,401.5
2025-09-01,COD_7DD6A1C2,DES_CD72235E,DES_82AD34A6,ROH,KG,Erratic,1251667,8549.6,4201.9
2025-08-01,COD_7DD6A1C2,DES_CD72235E,DES_82AD34A6,ROH,KG,Erratic,159440.2,1089.2,4544.7
2025-07-01,COD_7DD6A1C2,DES_CD72235E,DES_82AD34A6,ROH,KG,Erratic,381357.4,2604.9,5017
2025-06-01,COD_7DD6A1C2,DES_CD72235E,DES_82AD34A6,ROH,KG,Erratic,425492.1,2906.3,4824.7
2025-05-01,COD_7DD6A1C2,DES_CD72235E,DES_82AD34A6,ROH,KG,Erratic,1617138.9,11046,5281.2
2025-03-01,COD_7DD6A1C2,DES_CD72235E,DES_82AD34A6,ROH,KG,Erratic,20993.8,143.6,5362.8
2025-02-01,COD_7DD6A1C2,DES_CD72235E,DES_82AD34A6,ROH,KG,Erratic,517570.3,3535.3,4176.9
2025-01-01,COD_7DD6A1C2,DES_CD72235E,DES_82AD34A6,ROH,KG,Erratic,1375472.3,9395.2,3932.9
2024-12-01,COD_7DD6A1C2,DES_CD72235E,DES_82AD34A6,ROH,KG,Erratic,1123838.2,7676.3,3798.1
2024-11-01,COD_7DD6A1C2,DES_CD72235E,DES_82AD34A6,ROH,KG,Erratic,158360.4,1081.6,4302.9
2024-10-01,COD_7DD6A1C2,DES_CD72235E,DES_82AD34A6,ROH,KG,Erratic,1589260.5,10855.7,5123.4
2025-09-01,COD_DD9669F3,DES_C7848A16,DES_9657CF6E,ROH,KG,Erratic,6.4,0,4.3
2025-06-01,COD_DD9669F3,DES_C7848A16,DES_9657CF6E,ROH,KG,Erratic,1183.5,2.2,3.9
2025-05-01,COD_DD9669F3,DES_C7848A16,DES_9657CF6E,ROH,KG,Erratic,6591,12.3,4.7
2025-04-01,COD_DD9669F3,DES_C7848A16,DES_9657CF6E,ROH,KG,Erratic,1439,2.7,4.9
2025-03-01,COD_DD9669F3,DES_C7848A16,DES_9657CF6E,ROH,KG,Erratic,15878.9,29.7,4.9
2025-02-01,COD_DD9669F3,DES_C7848A16,DES_9657CF6E,ROH,KG,Erratic,347.3,0.66,4.2
2025-01-01,COD_DD9669F3,DES_C7848A16,DES_9657CF6E,ROH,KG,Erratic,1588.6,3,5.1
2024-12-01,COD_DD9669F3,DES_C7848A16,DES_9657CF6E,ROH,KG,Erratic,440.1,0.84,4.2
2024-11-01,COD_DD9669F3,DES_C7848A16,DES_9657CF6E,ROH,KG,Erratic,8.7,0,5.7
2024-10-01,COD_DD9669F3,DES_C7848A16,DES_9657CF6E,ROH,KG,Erratic,219.8,0.43,6.4
2025-09-01,COD_70891620,DES_2468BCAC,DES_9657CF6E,ROH,KG,Erratic,8562.8,12.5,34.2
2025-08-01,COD_70891620,DES_2468BCAC,DES_9657CF6E,ROH,KG,Erratic,15651.6,22.9,45.4
2025-07-01,COD_70891620,DES_2468BCAC,DES_9657CF6E,ROH,KG,Erratic,13559.3,19.7,43.4
2025-06-01,COD_70891620,DES_2468BCAC,DES_9657CF6E,ROH,KG,Erratic,21737.3,32.1,45.2
2025-05-01,COD_70891620,DES_2468BCAC,DES_9657CF6E,ROH,KG,Erratic,13857.2,20.4,62.4
2025-04-01,COD_70891620,DES_2468BCAC,DES_9657CF6E,ROH,KG,Erratic,7119.5,10.3,51.5
2025-03-01,COD_70891620,DES_2468BCAC,DES_9657CF6E,ROH,KG,Erratic,3537.7,5.2,55.5
2025-02-01,COD_70891620,DES_2468BCAC,DES_9657CF6E,ROH,KG,Erratic,4593,7,56.1
2025-01-01,COD_70891620,DES_2468BCAC,DES_9657CF6E,ROH,KG,Erratic,1881.3,2.6,60.6
2024-12-01,COD_70891620,DES_2468BCAC,DES_9657CF6E,ROH,KG,Erratic,25699.8,37.8,50
2024-11-01,COD_70891620,DES_2468BCAC,DES_9657CF6E,ROH,KG,Erratic,30893.8,45.5,47.7
2024-10-01,COD_70891620,DES_2468BCAC,DES_9657CF6E,ROH,KG,Erratic,5746.5,8.6,52.4
2025-09-01,COD_D2E2B4C3,DES_8233006C,DES_9657CF6E,ROH,KG,Erratic,28.2,0.18,1.8
2025-08-01,COD_D2E2B4C3,DES_8233006C,DES_9657CF6E,ROH,KG,Erratic,166.4,1,1.9
2025-07-01,COD_D2E2B4C3,DES_8233006C,DES_9657CF6E,ROH,KG,Erratic,212.7,1.3,2
2025-06-01,COD_D2E2B4C3,DES_8233006C,DES_9657CF6E,ROH,KG,Erratic,393.3,2.4,1.7
2025-05-01,COD_D2E2B4C3,DES_8233006C,DES_9657CF6E,ROH,KG,Erratic,231.1,1.4,1.8
2025-04-01,COD_D2E2B4C3,DES_8233006C,DES_9657CF6E,ROH,KG,Erratic,92,0.58,1.9
2025-03-01,COD_D2E2B4C3,DES_8233006C,DES_9657CF6E,ROH,KG,Erratic,230.4,1.4,1.7
2025-02-01,COD_D2E2B4C3,DES_8233006C,DES_9657CF6E,ROH,KG,Erratic,936.6,5.8,1.7
2025-01-01,COD_D2E2B4C3,DES_8233006C,DES_9657CF6E,ROH,KG,Erratic,364.1,2.2,1.7
2024-12-01,COD_D2E2B4C3,DES_8233006C,DES_9657CF6E,ROH,KG,Erratic,190.3,1.2,1.7
2024-10-01,COD_D2E2B4C3,DES_8233006C,DES_9657CF6E,ROH,KG,Erratic,105.7,0.65,1.9
2025-09-01,COD_8F6C8AFA,DES_4D47CDFB,DES_9657CF6E,ROH,KG,Erratic,3498.9,15.5,25.1
2025-08-01,COD_8F6C8AFA,DES_4D47CDFB,DES_9657CF6E,ROH,KG,Erratic,4902.2,21.3,26.4
2025-07-01,COD_8F6C8AFA,DES_4D47CDFB,DES_9657CF6E,ROH,KG,Erratic,4813,21.1,26.2
2025-06-01,COD_8F6C8AFA,DES_4D47CDFB,DES_9657CF6E,ROH,KG,Erratic,3585.6,15.7,24.4
2025-05-01,COD_8F6C8AFA,DES_4D47CDFB,DES_9657CF6E,ROH,KG,Erratic,18318.8,80.2,29.3
2025-04-01,COD_8F6C8AFA,DES_4D47CDFB,DES_9657CF6E,ROH,KG,Erratic,3515.4,15.5,26.5
2025-03-01,COD_8F6C8AFA,DES_4D47CDFB,DES_9657CF6E,ROH,KG,Erratic,3929,17.1,28
2025-02-01,COD_8F6C8AFA,DES_4D47CDFB,DES_9657CF6E,ROH,KG,Erratic,11642.2,51,26.6
2025-01-01,COD_8F6C8AFA,DES_4D47CDFB,DES_9657CF6E,ROH,KG,Erratic,6218.9,27.3,24.4
2024-12-01,COD_8F6C8AFA,DES_4D47CDFB,DES_9657CF6E,ROH,KG,Erratic,5587.6,24.3,25.6
2024-11-01,COD_8F6C8AFA,DES_4D47CDFB,DES_9657CF6E,ROH,KG,Erratic,3257.2,14.2,26.3
2024-10-01,COD_8F6C8AFA,DES_4D47CDFB,DES_9657CF6E,ROH,KG,Erratic,8265.5,36.3,28.8
2025-09-01,COD_D83D21B6,DES_876D7646,DES_9657CF6E,ROH,KG,Erratic,1351.8,10.7,23.2
2025-08-01,COD_D83D21B6,DES_876D7646,DES_9657CF6E,ROH,KG,Erratic,3136.4,24.8,26.4
2025-07-01,COD_D83D21B6,DES_876D7646,DES_9657CF6E,ROH,KG,Erratic,2003.4,15.9,25.3
2025-06-01,COD_D83D21B6,DES_876D7646,DES_9657CF6E,ROH,KG,Erratic,1381.3,10.9,25.9
2025-05-01,COD_D83D21B6,DES_876D7646,DES_9657CF6E,ROH,KG,Erratic,5593.6,44.3,25.5
2025-04-01,COD_D83D21B6,DES_876D7646,DES_9657CF6E,ROH,KG,Erratic,1447.5,11.5,25.9
2025-03-01,COD_D83D21B6,DES_876D7646,DES_9657CF6E,ROH,KG,Erratic,2636.9,20.9,28.9
2025-02-01,COD_D83D21B6,DES_876D7646,DES_9657CF6E,ROH,KG,Erratic,2624.2,20.8,27.3
2025-01-01,COD_D83D21B6,DES_876D7646,DES_9657CF6E,ROH,KG,Erratic,3200.8,25.3,27.1
2024-12-01,COD_D83D21B6,DES_876D7646,DES_9657CF6E,ROH,KG,Erratic,2345.6,18.6,27
2024-11-01,COD_D83D21B6,DES_876D7646,DES_9657CF6E,ROH,KG,Erratic,2183.1,17.3,31.4
2024-10-01,COD_D83D21B6,DES_876D7646,DES_9657CF6E,ROH,KG,Erratic,3365.6,26.6,31.2
2025-09-01,COD_ACE14D19,DES_9C126006,DES_9657CF6E,ROH,KG,Erratic,1821.1,7.8,11.2
2025-08-01,COD_ACE14D19,DES_9C126006,DES_9657CF6E,ROH,KG,Erratic,2497,10.6,11.5
2025-07-01,COD_ACE14D19,DES_9C126006,DES_9657CF6E,ROH,KG,Erratic,3615.1,15.4,12.2
2025-06-01,COD_ACE14D19,DES_9C126006,DES_9657CF6E,ROH,KG,Erratic,1698.9,7.2,12.4
2025-05-01,COD_ACE14D19,DES_9C126006,DES_9657CF6E,ROH,KG,Erratic,6573.2,28.1,12.7
2025-04-01,COD_ACE14D19,DES_9C126006,DES_9657CF6E,ROH,KG,Erratic,2336.6,10,12.1
2025-03-01,COD_ACE14D19,DES_9C126006,DES_9657CF6E,ROH,KG,Erratic,2692.9,11.5,12.4
2025-02-01,COD_ACE14D19,DES_9C126006,DES_9657CF6E,ROH,KG,Erratic,3715.1,15.9,12.1
2025-01-01,COD_ACE14D19,DES_9C126006,DES_9657CF6E,ROH,KG,Erratic,2852.9,12.2,12.7
2024-12-01,COD_ACE14D19,DES_9C126006,DES_9657CF6E,ROH,KG,Erratic,2582.1,11,13.1
2024-11-01,COD_ACE14D19,DES_9C126006,DES_9657CF6E,ROH,KG,Erratic,1510.7,6.5,14
2024-10-01,COD_ACE14D19,DES_9C126006,DES_9657CF6E,ROH,KG,Erratic,2516.2,10.7,13.2
2025-09-01,COD_FC3B370C,DES_AD3BC825,DES_9657CF6E,ROH,KG,Erratic,9128.7,52.1,52.1
2025-08-01,COD_FC3B370C,DES_AD3BC825,DES_9657CF6E,ROH,KG,Erratic,7192.9,40.9,55.9
2025-07-01,COD_FC3B370C,DES_AD3BC825,DES_9657CF6E,ROH,KG,Erratic,9848,56.2,56
2025-06-01,COD_FC3B370C,DES_AD3BC825,DES_9657CF6E,ROH,KG,Erratic,2902.4,16.5,53
2025-05-01,COD_FC3B370C,DES_AD3BC825,DES_9657CF6E,ROH,KG,Erratic,22661.5,129.2,59.5
2025-04-01,COD_FC3B370C,DES_AD3BC825,DES_9657CF6E,ROH,KG,Erratic,4698.5,26.7,58.5
2025-03-01,COD_FC3B370C,DES_AD3BC825,DES_9657CF6E,ROH,KG,Erratic,7411.7,42.3,60
2025-02-01,COD_FC3B370C,DES_AD3BC825,DES_9657CF6E,ROH,KG,Erratic,9999.5,57,56.2
2025-01-01,COD_FC3B370C,DES_AD3BC825,DES_9657CF6E,ROH,KG,Erratic,5481.1,31.4,56
2024-12-01,COD_FC3B370C,DES_AD3BC825,DES_9657CF6E,ROH,KG,Erratic,7973.8,45.5,50.6
2024-11-01,COD_FC3B370C,DES_AD3BC825,DES_9657CF6E,ROH,KG,Erratic,5333.1,30.3,62.1
2024-10-01,COD_FC3B370C,DES_AD3BC825,DES_9657CF6E,ROH,KG,Erratic,8963.1,51.1,64.1
2025-09-01,COD_B83683B8,DES_50104CAA,DES_9657CF6E,ROH,KG,Smooth,82650.2,146.3,243
2025-08-01,COD_B83683B8,DES_50104CAA,DES_9657CF6E,ROH,KG,Smooth,93647.1,165.9,283.5
2025-07-01,COD_B83683B8,DES_50104CAA,DES_9657CF6E,ROH,KG,Smooth,103803.2,183.6,298.8
2025-06-01,COD_B83683B8,DES_50104CAA,DES_9657CF6E,ROH,KG,Smooth,143635,254.3,270.2
2025-05-01,COD_B83683B8,DES_50104CAA,DES_9657CF6E,ROH,KG,Smooth,280035.1,495.7,289.7
2025-04-01,COD_B83683B8,DES_50104CAA,DES_9657CF6E,ROH,KG,Smooth,119446.9,211.5,276.2
2025-03-01,COD_B83683B8,DES_50104CAA,DES_9657CF6E,ROH,KG,Smooth,157089.5,278.1,321.6
2025-02-01,COD_B83683B8,DES_50104CAA,DES_9657CF6E,ROH,KG,Smooth,174644.6,309.1,310
2025-01-01,COD_B83683B8,DES_50104CAA,DES_9657CF6E,ROH,KG,Smooth,183138.2,324.2,318.1
2024-12-01,COD_B83683B8,DES_50104CAA,DES_9657CF6E,ROH,KG,Smooth,171707.9,304.1,350.6
2024-11-01,COD_B83683B8,DES_50104CAA,DES_9657CF6E,ROH,KG,Smooth,94356.4,167.1,335.8
2024-10-01,COD_B83683B8,DES_50104CAA,DES_9657CF6E,ROH,KG,Smooth,174046.6,308.2,399.8
2025-09-01,COD_4875B252,DES_FE62FAAB,DES_9657CF6E,ROH,KG,Erratic,34477.8,31.6,78.5
2025-08-01,COD_4875B252,DES_FE62FAAB,DES_9657CF6E,ROH,KG,Erratic,53869.8,49.6,75
2025-07-01,COD_4875B252,DES_FE62FAAB,DES_9657CF6E,ROH,KG,Erratic,82903,76.3,90.8
2025-06-01,COD_4875B252,DES_FE62FAAB,DES_9657CF6E,ROH,KG,Erratic,50802.4,46.9,56.4
2025-05-01,COD_4875B252,DES_FE62FAAB,DES_9657CF6E,ROH,KG,Erratic,134054.8,123.6,61.2
2025-04-01,COD_4875B252,DES_FE62FAAB,DES_9657CF6E,ROH,KG,Erratic,15829.9,14.5,62.3
2025-03-01,COD_4875B252,DES_FE62FAAB,DES_9657CF6E,ROH,KG,Erratic,62998.1,58,67.8
2025-02-01,COD_4875B252,DES_FE62FAAB,DES_9657CF6E,ROH,KG,Erratic,283182.8,260.6,61.3
2025-01-01,COD_4875B252,DES_FE62FAAB,DES_9657CF6E,ROH,KG,Erratic,210267.6,193.6,55.5
2024-12-01,COD_4875B252,DES_FE62FAAB,DES_9657CF6E,ROH,KG,Erratic,47590.6,43.7,65.2
2024-11-01,COD_4875B252,DES_FE62FAAB,DES_9657CF6E,ROH,KG,Erratic,30178.9,27.9,53.9
2024-10-01,COD_4875B252,DES_FE62FAAB,DES_9657CF6E,ROH,KG,Erratic,106039.5,97.8,62.3
2025-09-01,COD_2899F3A5,DES_7216B878,DES_9657CF6E,ROH,KG,Erratic,279.5,0.97,35.5
2025-08-01,COD_2899F3A5,DES_7216B878,DES_9657CF6E,ROH,KG,Erratic,8230,34.8,42.8
2025-07-01,COD_2899F3A5,DES_7216B878,DES_9657CF6E,ROH,KG,Erratic,16005,67.9,44
2025-06-01,COD_2899F3A5,DES_7216B878,DES_9657CF6E,ROH,KG,Erratic,5911.6,25.2,47.4
2025-05-01,COD_2899F3A5,DES_7216B878,DES_9657CF6E,ROH,KG,Erratic,20856.1,88.6,47.9
2025-04-01,COD_2899F3A5,DES_7216B878,DES_9657CF6E,ROH,KG,Erratic,2968.2,12.7,46.6
2025-03-01,COD_2899F3A5,DES_7216B878,DES_9657CF6E,ROH,KG,Erratic,2824.2,11.9,54.7
2025-02-01,COD_2899F3A5,DES_7216B878,DES_9657CF6E,ROH,KG,Erratic,6236.7,26.5,49.7
2025-01-01,COD_2899F3A5,DES_7216B878,DES_9657CF6E,ROH,KG,Erratic,9002.5,38.2,47.4
2024-12-01,COD_2899F3A5,DES_7216B878,DES_9657CF6E,ROH,KG,Erratic,7143.8,30.4,43.3
2024-11-01,COD_2899F3A5,DES_7216B878,DES_9657CF6E,ROH,KG,Erratic,5012.2,21.2,43.4
2024-10-01,COD_2899F3A5,DES_7216B878,DES_9657CF6E,ROH,KG,Erratic,9693.7,41.1,47.4
2025-09-01,COD_51F4830F,DES_396386AC,DES_82AD34A6,ROH,KG,Erratic,31433.5,199.4,303.5
2025-08-01,COD_51F4830F,DES_396386AC,DES_82AD34A6,ROH,KG,Erratic,1565.1,9.9,237.6
2025-07-01,COD_51F4830F,DES_396386AC,DES_82AD34A6,ROH,KG,Erratic,43339.2,274.9,250.8
2025-06-01,COD_51F4830F,DES_396386AC,DES_82AD34A6,ROH,KG,Erratic,46008.2,291.8,243.7
2025-05-01,COD_51F4830F,DES_396386AC,DES_82AD34A6,ROH,KG,Erratic,100040.9,634.5,215.5
2025-04-01,COD_51F4830F,DES_396386AC,DES_82AD34A6,ROH,KG,Erratic,75803.6,480.8,225
2025-03-01,COD_51F4830F,DES_396386AC,DES_82AD34A6,ROH,KG,Erratic,35358.4,224.3,270.1
2025-02-01,COD_51F4830F,DES_396386AC,DES_82AD34A6,ROH,KG,Erratic,70271.8,445.7,246.1
2025-01-01,COD_51F4830F,DES_396386AC,DES_82AD34A6,ROH,KG,Erratic,44829.5,284.3,257.1
2024-12-01,COD_51F4830F,DES_396386AC,DES_82AD34A6,ROH,KG,Erratic,14560.9,92.4,239.3
2024-11-01,COD_51F4830F,DES_396386AC,DES_82AD34A6,ROH,KG,Erratic,19830.4,125.8,282.2
2024-10-01,COD_51F4830F,DES_396386AC,DES_82AD34A6,ROH,KG,Erratic,36752.2,233.1,305.3
2025-09-01,COD_42C9C05D,DES_1FB56B4E,DES_82AD34A6,ROH,KG,Erratic,123327.3,1070,315.9
2025-08-01,COD_42C9C05D,DES_1FB56B4E,DES_82AD34A6,ROH,KG,Erratic,34768,301.6,308.6
2025-07-01,COD_42C9C05D,DES_1FB56B4E,DES_82AD34A6,ROH,KG,Erratic,14089.8,122.2,316.6
2025-06-01,COD_42C9C05D,DES_1FB56B4E,DES_82AD34A6,ROH,KG,Erratic,70939.8,615.5,365.6
2025-05-01,COD_42C9C05D,DES_1FB56B4E,DES_82AD34A6,ROH,KG,Erratic,47906.4,415.6,376.4
2025-04-01,COD_42C9C05D,DES_1FB56B4E,DES_82AD34A6,ROH,KG,Erratic,43604.5,378.3,292.4
2025-03-01,COD_42C9C05D,DES_1FB56B4E,DES_82AD34A6,ROH,KG,Erratic,30793.4,267.2,297
2025-02-01,COD_42C9C05D,DES_1FB56B4E,DES_82AD34A6,ROH,KG,Erratic,12965.8,112.5,296.7
2025-01-01,COD_42C9C05D,DES_1FB56B4E,DES_82AD34A6,ROH,KG,Erratic,10259.8,89,289.1
2024-12-01,COD_42C9C05D,DES_1FB56B4E,DES_82AD34A6,ROH,KG,Erratic,97681.4,847.5,264.2
2024-10-01,COD_42C9C05D,DES_1FB56B4E,DES_82AD34A6,ROH,KG,Erratic,35839.7,310.9,258.2
2025-08-01,COD_69B16654,DES_E69D2856,DES_9657CF6E,ROH,KG,Erratic,217.5,1.1,1.5
2025-07-01,COD_69B16654,DES_E69D2856,DES_9657CF6E,ROH,KG,Erratic,235,1.1,1.4
2025-06-01,COD_69B16654,DES_E69D2856,DES_9657CF6E,ROH,KG,Erratic,559.6,2.5,1.8
2025-05-01,COD_69B16654,DES_E69D2856,DES_9657CF6E,ROH,KG,Erratic,112,0.37,1.8
2025-03-01,COD_69B16654,DES_E69D2856,DES_9657CF6E,ROH,KG,Erratic,69.9,0.36,2.2
2025-02-01,COD_69B16654,DES_E69D2856,DES_9657CF6E,ROH,KG,Erratic,65.3,0.35,1.8
2025-01-01,COD_69B16654,DES_E69D2856,DES_9657CF6E,ROH,KG,Erratic,193,0.75,1.9
2024-11-01,COD_69B16654,DES_E69D2856,DES_9657CF6E,ROH,KG,Erratic,20,0,1.4
2024-10-01,COD_69B16654,DES_E69D2856,DES_9657CF6E,ROH,KG,Erratic,196.5,0.74,1.5
2025-09-01,COD_A2ECB687,DES_7DA40A74,DES_9657CF6E,ROH,KG,Erratic,6027.4,41.1,92.6
2025-08-01,COD_A2ECB687,DES_7DA40A74,DES_9657CF6E,ROH,KG,Erratic,10064.1,68.5,93.8
2025-07-01,COD_A2ECB687,DES_7DA40A74,DES_9657CF6E,ROH,KG,Erratic,7488.9,51.3,106.5
2025-06-01,COD_A2ECB687,DES_7DA40A74,DES_9657CF6E,ROH,KG,Erratic,4112.8,27.9,104
2025-05-01,COD_A2ECB687,DES_7DA40A74,DES_9657CF6E,ROH,KG,Erratic,26553.5,181.3,129.3
2025-04-01,COD_A2ECB687,DES_7DA40A74,DES_9657CF6E,ROH,KG,Erratic,6103,41.9,118.9
2025-03-01,COD_A2ECB687,DES_7DA40A74,DES_9657CF6E,ROH,KG,Erratic,10203.2,69.9,120.9
2025-02-01,COD_A2ECB687,DES_7DA40A74,DES_9657CF6E,ROH,KG,Erratic,16455,112.3,123.6
2025-01-01,COD_A2ECB687,DES_7DA40A74,DES_9657CF6E,ROH,KG,Erratic,9668.2,66.1,116.5
2024-12-01,COD_A2ECB687,DES_7DA40A74,DES_9657CF6E,ROH,KG,Erratic,10831.4,73.9,130
2024-11-01,COD_A2ECB687,DES_7DA40A74,DES_9657CF6E,ROH,KG,Erratic,6046.1,41.3,136.6
2024-10-01,COD_A2ECB687,DES_7DA40A74,DES_9657CF6E,ROH,KG,Erratic,8175.4,55.7,127.8
2025-09-01,COD_28F9386D,DES_84131426,DES_9657CF6E,ROH,KG,Erratic,99489.9,1078.2,2887.5
2025-08-01,COD_28F9386D,DES_84131426,DES_9657CF6E,ROH,KG,Erratic,96235.8,1042.9,3142
2025-07-01,COD_28F9386D,DES_84131426,DES_9657CF6E,ROH,KG,Erratic,176525.7,1913,2968.3
2025-06-01,COD_28F9386D,DES_84131426,DES_9657CF6E,ROH,KG,Erratic,195039.9,2113.7,3507.1
2025-05-01,COD_28F9386D,DES_84131426,DES_9657CF6E,ROH,KG,Erratic,99822.5,1081.8,3528.5
2025-04-01,COD_28F9386D,DES_84131426,DES_9657CF6E,ROH,KG,Erratic,182942.5,1982.6,4240.3
2025-03-01,COD_28F9386D,DES_84131426,DES_9657CF6E,ROH,KG,Erratic,117245.3,1270.6,4377.4
2025-02-01,COD_28F9386D,DES_84131426,DES_9657CF6E,ROH,KG,Erratic,152972,1657.8,4986.4
2025-01-01,COD_28F9386D,DES_84131426,DES_9657CF6E,ROH,KG,Erratic,211747.3,2294.7,4681.1
2024-12-01,COD_28F9386D,DES_84131426,DES_9657CF6E,ROH,KG,Erratic,82192.6,890.7,4511.9
2024-11-01,COD_28F9386D,DES_84131426,DES_9657CF6E,ROH,KG,Erratic,102638.4,1112.3,4310.3
2024-10-01,COD_28F9386D,DES_84131426,DES_9657CF6E,ROH,KG,Erratic,255399.3,2767.8,3765.8
2025-09-01,COD_6BDB36E2,DES_ADB0E55D,DES_9657CF6E,ROH,KG,Erratic,904173.5,2586.8,4622.6
2025-08-01,COD_6BDB36E2,DES_ADB0E55D,DES_9657CF6E,ROH,KG,Erratic,640848.6,1833.4,4445.2
2025-07-01,COD_6BDB36E2,DES_ADB0E55D,DES_9657CF6E,ROH,KG,Erratic,798690.4,2285.2,4391.6
2025-06-01,COD_6BDB36E2,DES_ADB0E55D,DES_9657CF6E,ROH,KG,Erratic,1035470.8,2962.7,5019.6
2025-05-01,COD_6BDB36E2,DES_ADB0E55D,DES_9657CF6E,ROH,KG,Erratic,835967.9,2392,4951.1
2025-04-01,COD_6BDB36E2,DES_ADB0E55D,DES_9657CF6E,ROH,KG,Erratic,1169181.9,3345,6049.1
2025-03-01,COD_6BDB36E2,DES_ADB0E55D,DES_9657CF6E,ROH,KG,Erratic,761638,2178.9,6474.4
2025-02-01,COD_6BDB36E2,DES_ADB0E55D,DES_9657CF6E,ROH,KG,Erratic,994341.5,2845.1,6786.6
2025-01-01,COD_6BDB36E2,DES_ADB0E55D,DES_9657CF6E,ROH,KG,Erratic,1480511.4,4235.9,6723
2024-12-01,COD_6BDB36E2,DES_ADB0E55D,DES_9657CF6E,ROH,KG,Erratic,568495.3,1626.7,6513.1
